path,intsize
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern20-03.opb.xz,7
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern20-05.opb.xz,13
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern20-10.opb.xz,15
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern20-15.opb.xz,17
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern25-03.opb.xz,7
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern25-06.opb.xz,13
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern25-13.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern25-19.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern25-25.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern30-04.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern30-08.opb.xz,16
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern30-15.opb.xz,19
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern30-23.opb.xz,20
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern30-30.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern35-04.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern35-09.opb.xz,17
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern35-18.opb.xz,19
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern35-26.opb.xz,19
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern40-05.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern40-10.opb.xz,16
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern40-20.opb.xz,20
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern40-30.opb.xz,20
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern40-40.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern45-05.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern45-11.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern45-23.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern45-34.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern45-45.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern50-06.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern50-13.opb.xz,19
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern50-25.opb.xz,22
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern50-38.opb.xz,22
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern50-50.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern55-06.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern55-14.opb.xz,19
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern55-28.opb.xz,22
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern55-41.opb.xz,23
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern55-55.opb.xz,23
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern60-08.opb.xz,17
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern60-15.opb.xz,20
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern60-30.opb.xz,22
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern60-45.opb.xz,24
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-autocorr_bern60-60.opb.xz,23
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-cardqp_inlp.opb.xz,45
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-crossdock_15x7.opb.xz,20
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-crossdock_15x8.opb.xz,21
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-010.opb.xz,8
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-020.opb.xz,10
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-030.opb.xz,11
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-040.opb.xz,11
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-050.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-070.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross10-090.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-019.opb.xz,10
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-058.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-098.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-117.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-137.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross14-176.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross20-040.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross20-080.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross22-048.opb.xz,12
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross22-096.opb.xz,14
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross24-057.opb.xz,13
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-edgecross24-115.opb.xz,15
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-faclay20h.opb.xz,18
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-faclay25.opb.xz,16
OPT-NLC/normalized-PB15eval/minlplib2-pb-0.1.0/opb/normalized-faclay30.opb.xz,17
