path,intsize
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib/normalized-mps-v2-20-10-misc04.opb.xz,67
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib/normalized-mps-v2-20-10-misc06.opb.xz,75
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-glass4.opb.xz,69
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-mas74.opb.xz,111
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-mas76.opb.xz,111
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-mod011.opb.xz,67
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-modglob.opb.xz,71
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-momentum1.opb.xz,80
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-momentum2.opb.xz,102
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-momentum3.opb.xz,95
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib2003/normalized-mps-v2-20-10-timtab1.opb.xz,72
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-czprob.opb.xz,65
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-dfl001.opb.xz,72
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-etamacro.opb.xz,68
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-fffff800.opb.xz,69
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-lotfi.opb.xz,66
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-perold.opb.xz,67
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-pilot.we.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-pilot4.opb.xz,67
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-scrs8.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-scsd1.opb.xz,68
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-scsd6.opb.xz,69
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-scsd8.opb.xz,70
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-stocfor2.opb.xz,69
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-wood1p.opb.xz,66
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/lptestset/fome/normalized-mps-v2-20-10-fome11.opb.xz,72
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/lptestset/fome/normalized-mps-v2-20-10-fome12.opb.xz,72
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/lptestset/fome/normalized-mps-v2-20-10-fome13.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/milp/normalized-mps-v2-20-10-bc1.opb.xz,92
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/milp/normalized-mps-v2-20-10-neos14.opb.xz,77
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/milp/normalized-mps-v2-20-10-neos15.opb.xz,77
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/milp/normalized-mps-v2-20-10-neos2.opb.xz,78
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/milp/normalized-mps-v2-20-10-neos3.opb.xz,78
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-NSR8K.opb.xz,75
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-biella1.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-dc1c.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-dc1l.opb.xz,73
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-dolom1.opb.xz,75
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-glass4.opb.xz,69
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-siena1.opb.xz,75
OPT-LIN/normalized-PB06/mps-v2-20-10/plato.asu.edu/pub/unibo/normalized-mps-v2-20-10-trento1.opb.xz,72
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=100-sizeP=51-sizeQ=100-416317114-max.opb.xz,151
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=100-sizeP=51-sizeQ=100-416317114.opb.xz,151
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=100-sizeP=51-sizeQ=100-520972534-max.opb.xz,151
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=100-sizeP=51-sizeQ=100-520972534.opb.xz,151
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=120-sizeP=61-sizeQ=120-718083277-max.opb.xz,181
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=120-sizeP=61-sizeQ=120-718083277.opb.xz,181
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=120-sizeP=61-sizeQ=120-883133839-max.opb.xz,181
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=120-sizeP=61-sizeQ=120-883133839.opb.xz,181
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=140-sizeP=71-sizeQ=140-217105354-max.opb.xz,211
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=140-sizeP=71-sizeQ=140-217105354.opb.xz,211
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=140-sizeP=71-sizeQ=140-318609522-max.opb.xz,211
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=140-sizeP=71-sizeQ=140-318609522.opb.xz,211
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=160-sizeP=81-sizeQ=160-203099174-max.opb.xz,241
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=160-sizeP=81-sizeQ=160-203099174.opb.xz,241
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=160-sizeP=81-sizeQ=160-451332552-max.opb.xz,241
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=160-sizeP=81-sizeQ=160-451332552.opb.xz,241
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-348768554-max.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-348768554.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-780825197-max.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-780825197.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-410184650-max.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-410184650.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-864124249-max.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-864124249.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-229130880-max.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-229130880.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-687342390-max.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-687342390.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=240-sizeP=121-sizeQ=240-330229238-max.opb.xz,361
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=240-sizeP=121-sizeQ=240-330229238.opb.xz,361
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=240-sizeP=121-sizeQ=240-817963885-max.opb.xz,361
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=240-sizeP=121-sizeQ=240-817963885.opb.xz,361
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=260-sizeP=131-sizeQ=260-466115074-max.opb.xz,391
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=260-sizeP=131-sizeQ=260-466115074.opb.xz,391
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=260-sizeP=131-sizeQ=260-581480794-max.opb.xz,391
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=260-sizeP=131-sizeQ=260-581480794.opb.xz,391
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-254810631-max.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-254810631.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-999529433-max.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-999529433.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=300-sizeP=151-sizeQ=300-346995195-max.opb.xz,451
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=300-sizeP=151-sizeQ=300-346995195.opb.xz,451
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=300-sizeP=151-sizeQ=300-692949159-max.opb.xz,451
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=300-sizeP=151-sizeQ=300-692949159.opb.xz,451
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=320-sizeP=161-sizeQ=320-287873690-max.opb.xz,481
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=320-sizeP=161-sizeQ=320-287873690.opb.xz,481
