path,intsize
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-2-2-EDCBAir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-2-2-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-2-2-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-2-combined-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-1-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-1-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-2-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-2-irEDCBA.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-2-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-combined-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-A-3-combined-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-2-1-irEDCBA.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-2-1-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-3-1-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-3-1-irabcde.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-3-2-abcdeir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-3-2-irEDCBA.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f1-DataDisplay_0_order4.seq-B-3-combined-EDCBAir.opb.xz,23
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-2-1-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-2-2-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-2-2-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-2-2-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-2-combined-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-1-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-1-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-1-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-2-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-2-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-2-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-combined-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-A-3-combined-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-1-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-1-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-2-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-2-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-combined-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-2-combined-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-1-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-1-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-1-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-2-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-combined-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f10-DCTotalLoss.seq-B-3-combined-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-1-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-1-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-1-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-2-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-combined-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-combined-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-2-combined-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-3-1-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-3-2-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-3-combined-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-A-3-combined-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-1-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-1-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-2-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-2-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-combined-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-2-combined-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-1-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-2-abcdeir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-2-irEDCBA.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-2-irabcde.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-combined-EDCBAir.opb.xz,38
OPT-LIN/normalized-PB16/lion9-single-obj/normalized-single-obj-f11-DCTotalLoss.seq-B-3-combined-irEDCBA.opb.xz,38
