path,intsize
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_11_pb.cnf.cr--soft-33-100-0.wbo.xz,4
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_11_pb.cnf.cr--soft-66-100-0.wbo.xz,4
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_15_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_15_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_20_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_20_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_16_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_16_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_20_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_20_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_25_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl15_25_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_21_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_21_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_25_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_25_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_30_pb.cnf.cr--soft-33-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_30_pb.cnf.cr--soft-66-100-0.wbo.xz,5
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_31_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_31_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_35_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_35_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_40_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_40_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_36_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_36_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_40_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_40_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_45_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_45_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_41_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_41_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_45_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_45_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_50_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_50_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_51_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_51_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_55_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_55_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_60_pb.cnf.cr--soft-33-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_60_pb.cnf.cr--soft-66-100-0.wbo.xz,6
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900544484--soft-33-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900544484--soft-66-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900545610--soft-33-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900545610--soft-66-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900546076--soft-33-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900546076--soft-66-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900546417--soft-33-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900546417--soft-66-100-0.wbo.xz,10
PARTIAL-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900547389--soft-33-100-0.wbo.xz,10
