path,intsize
OPT-LIN/normalized-PB06/mps-v2-20-10/MIPLIB/miplib/normalized-mps-v2-20-10-misc06.opb.xz,75
OPT-LIN/normalized-PB06/mps-v2-20-10/ftp.netlib.org/lp/data/normalized-mps-v2-20-10-wood1p.opb.xz,66
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=120-sizeP=61-sizeQ=120-883133839.opb.xz,181
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=140-sizeP=71-sizeQ=140-217105354-max.opb.xz,211
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=160-sizeP=81-sizeQ=160-451332552.opb.xz,241
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-348768554-max.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=180-sizeP=91-sizeQ=180-348768554.opb.xz,271
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-410184650-max.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=200-sizeP=101-sizeQ=200-864124249.opb.xz,301
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-229130880.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=220-sizeP=111-sizeQ=220-687342390-max.opb.xz,331
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-254810631-max.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=280-sizeP=141-sizeQ=280-999529433.opb.xz,421
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=300-sizeP=151-sizeQ=300-692949159-max.opb.xz,451
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=340-sizeP=171-sizeQ=340-700380480.opb.xz,511
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=360-sizeP=181-sizeQ=360-770414132.opb.xz,541
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=380-sizeP=191-sizeQ=380-376320478.opb.xz,571
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=380-sizeP=191-sizeQ=380-765568612.opb.xz,571
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=420-sizeP=211-sizeQ=420-348698641.opb.xz,631
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=420-sizeP=211-sizeQ=420-802270006.opb.xz,631
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=440-sizeP=221-sizeQ=440-726468498-max.opb.xz,661
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=460-sizeP=231-sizeQ=460-367423129-max.opb.xz,691
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=460-sizeP=231-sizeQ=460-367423129.opb.xz,691
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=480-sizeP=241-sizeQ=480-57455727-max.opb.xz,721
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=480-sizeP=241-sizeQ=480-896328136.opb.xz,721
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=500-sizeP=251-sizeQ=500-280035866-max.opb.xz,751
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=500-sizeP=251-sizeQ=500-293748522-max.opb.xz,751
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=60-sizeP=31-sizeQ=60-472296155.opb.xz,91
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=80-sizeP=41-sizeQ=80-505615378-max.opb.xz,121
OPT-LIN/normalized-PB06/submitted-PB06/roussel/factor/normalized-factor-sizeN=80-sizeP=41-sizeQ=80-898154415-max.opb.xz,121
OPT-LIN/normalized-PB11/heinz/normalized-eilB101.opb.xz,67
OPT-LIN/normalized-PB11/heinz/normalized-ivu06-big.opb.xz,75
OPT-LIN/normalized-PB11/heinz/normalized-ivu52.opb.xz,72
OPT-LIN/normalized-PB11/heinz/normalized-sp97ar.opb.xz,70
OPT-LIN/normalized-PB11/heinz/normalized-sp98ar.opb.xz,70
OPT-LIN/normalized-PB11/heinz/normalized-sp98ic.opb.xz,69
