path,intsize
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_100_10_3_40.opb.xz,8
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_100_10_4_15.opb.xz,8
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_100_25_2_15.opb.xz,8
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_100_25_5_40.opb.xz,8
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_10_4_3_5.opb.xz,5
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_10_4_4_5.opb.xz,5
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_10_4_4_8.opb.xz,5
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_10_1_15.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_10_2_40.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_10_4_40.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_25_2_40.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_25_3_15.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_25_5_15.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_25_5_40.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_10_1_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_10_2_15.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_10_3_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_10_5_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_25_3_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_25_5_15.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_25_5_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_60_4_15.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_60_5_15.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_1_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_2_5.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_3_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_3_5.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_5_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_25_3_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_25_5_15.opb.xz,7
