path,intsize
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_10_4_2_8.opb.xz,5
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_10_4_4_8.opb.xz,5
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_200_10_4_40.opb.xz,9
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_10_2_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_25_2_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_25_5_80.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_500_60_2_15.opb.xz,10
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_3_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_10_4_15.opb.xz,7
DEC-NLC/normalized-PB07/submittedPB07/manquinho/dbsg/normalized-dbsg_50_25_1_5.opb.xz,7
