path,intsize
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl10_15_pb.cnf.cr--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_25_pb.cnf.cr--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl20_30_pb.cnf.cr--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_31_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl30_40_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl35_45_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl40_41_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_51_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_55_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB05/aloul/FPGA_SAT05/normalized-chnl50_60_pb.cnf.cr--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900546417--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900551347--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900553647--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900553812--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900554420--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900563801--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900567985--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900568706--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900574864--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/tsp/normalized-t3002.11tsp11.1900576927--soft-0-100-0.wbo.xz,10
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110967729--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1110968094--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111219348--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111220019--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111223220--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111224929--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111225122--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111226062--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111226680--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/namasivayam/wnqueen/normalized-t2001.13queen13.1111228076--soft-0-100-0.wbo.xz,11
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-105-100--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-11-10--soft-0-100-0.wbo.xz,4
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-21-20--soft-0-100-0.wbo.xz,5
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-31-30--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-41-40--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-51-50--soft-0-100-0.wbo.xz,6
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-71-70--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-75-70--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-85-80--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/submitted-PB06/roussel/normalized-pigeon-cardinality-91-90--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-44s.smv--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-7.ucl--soft-0-100-0.wbo.xz,15
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-blast-floppy1-8.ucl--soft-0-100-0.wbo.xz,15
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-dlx1c.ucl--soft-0-100-0.wbo.xz,7
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf10.ucl--soft-0-100-0.wbo.xz,9
SOFT-LIN/PB06/web/uclid_pb_benchmarks/normalized-elf.rf6.ucl--soft-0-100-0.wbo.xz,5
